test_year,division_name,label,rate,group
2006,Accomack County,disadvantaged,0.76850897353397,Economic Status
2006,Albemarle County,disadvantaged,0.7435171413989603,Economic Status
2006,Alexandria City,disadvantaged,0.7320725890079537,Economic Status
2006,Alleghany Highlands,disadvantaged,0.8274458411431066,Economic Status
2006,Amelia County,disadvantaged,0.72649115752114,Economic Status
2006,Amherst County,disadvantaged,0.7556337015526103,Economic Status
2006,Appomattox County,disadvantaged,0.7302725313305816,Economic Status
2006,Arlington County,disadvantaged,0.7208302020173257,Economic Status
2006,Augusta County,disadvantaged,0.7118166670212189,Economic Status
2006,Bath County,disadvantaged,0.7461673406403472,Economic Status
2006,Bedford County,disadvantaged,0.7102880707111352,Economic Status
2006,Bland County,disadvantaged,0.7596611513697984,Economic Status
2006,Botetourt County,disadvantaged,0.7997695648252474,Economic Status
2006,Bristol City,disadvantaged,0.7503888264715559,Economic Status
2006,Brunswick County,disadvantaged,0.6932679001599913,Economic Status
2006,Buchanan County,disadvantaged,0.7332264321697598,Economic Status
2006,Buckingham County,disadvantaged,0.716153010533744,Economic Status
2006,Buena Vista City,disadvantaged,0.7829568237975968,Economic Status
2006,Campbell County,disadvantaged,0.7256125252042331,Economic Status
2006,Caroline County,disadvantaged,0.6769156567111684,Economic Status
2006,Carroll County,disadvantaged,0.7408052376043635,Economic Status
2006,Charles City County,disadvantaged,0.5946921328499234,Economic Status
2006,Charlotte County,disadvantaged,0.8907712035412156,Economic Status
2006,Charlottesville City,disadvantaged,0.5758914692822901,Economic Status
2006,Chesapeake City,disadvantaged,0.720310312311184,Economic Status
2006,Chesterfield County,disadvantaged,0.7730608022674181,Economic Status
2006,Clarke County,disadvantaged,0.7174607870541665,Economic Status
2006,Colonial Beach,disadvantaged,0.6824630479305508,Economic Status
2006,Colonial Heights City,disadvantaged,0.7407065991426643,Economic Status
2006,Covington City,disadvantaged,0.685649560849197,Economic Status
2006,Craig County,disadvantaged,0.6999949212862481,Economic Status
2006,Culpeper County,disadvantaged,0.7243838137816403,Economic Status
2006,Cumberland County,disadvantaged,0.6894707173702652,Economic Status
2006,Danville City,disadvantaged,0.7350551802140385,Economic Status
2006,Dickenson County,disadvantaged,0.7523240903949885,Economic Status
2006,Dinwiddie County,disadvantaged,0.7622223955559082,Economic Status
2006,Essex County,disadvantaged,0.6358164713697653,Economic Status
2006,Fairfax County,disadvantaged,0.7708850975235969,Economic Status
2006,Falls Church City,disadvantaged,0.7979180708794402,Economic Status
2006,Fauquier County,disadvantaged,0.6635341870829684,Economic Status
2006,Floyd County,disadvantaged,0.8217889727092994,Economic Status
2006,Fluvanna County,disadvantaged,0.6883991209666028,Economic Status
2006,Franklin City,disadvantaged,0.6188811052064227,Economic Status
2006,Franklin County,disadvantaged,0.8656292932263878,Economic Status
2006,Frederick County,disadvantaged,0.7237749799662802,Economic Status
2006,Fredericksburg City,disadvantaged,0.647006632925158,Economic Status
2006,Galax City,disadvantaged,0.7061820864254083,Economic Status
2006,Giles County,disadvantaged,0.7676158311812201,Economic Status
2006,Gloucester County,disadvantaged,0.7756986849327938,Economic Status
2006,Goochland County,disadvantaged,0.8390386710727452,Economic Status
2006,Grayson County,disadvantaged,0.7173240109695238,Economic Status
2006,Greene County,disadvantaged,0.6664657948129492,Economic Status
2006,Greensville County,disadvantaged,0.6534076643116736,Economic Status
2006,Halifax County,disadvantaged,0.7215446454656372,Economic Status
2006,Hampton City,disadvantaged,0.703277696839583,Economic Status
2006,Hanover County,disadvantaged,0.7042736069619003,Economic Status
2006,Harrisonburg City,disadvantaged,0.7559717529091324,Economic Status
2006,Henrico County,disadvantaged,0.7179409063539612,Economic Status
2006,Henry County,disadvantaged,0.716650689740931,Economic Status
2006,Highland County,disadvantaged,0.7488216613624873,Economic Status
2006,Hopewell City,disadvantaged,0.7579223159438994,Economic Status
2006,Isle of Wight County,disadvantaged,0.7636753301094986,Economic Status
2006,King and Queen County,disadvantaged,0.7096807615236429,Economic Status
2006,King George County,disadvantaged,0.591139674071976,Economic Status
2006,King William County,disadvantaged,0.6838598441323035,Economic Status
2006,Lancaster County,disadvantaged,0.6849057776516755,Economic Status
2006,Lee County,disadvantaged,0.831184463879918,Economic Status
2006,Lexington City,disadvantaged,0.7787549558472378,Economic Status
2006,Loudoun County,disadvantaged,0.6884491161947706,Economic Status
2006,Louisa County,disadvantaged,0.6971918828678366,Economic Status
2006,Lunenburg County,disadvantaged,0.7141802755377267,Economic Status
2006,Lynchburg City,disadvantaged,0.7284415156013495,Economic Status
2006,Madison County,disadvantaged,0.692331961560472,Economic Status
2006,Manassas City,disadvantaged,0.7351964325960436,Economic Status
2006,Manassas Park City,disadvantaged,0.8030581752779181,Economic Status
2006,Martinsville City,disadvantaged,0.6516437700117542,Economic Status
2006,Mathews County,disadvantaged,0.7455669348498619,Economic Status
2006,Mecklenburg County,disadvantaged,0.8156837388154927,Economic Status
2006,Middlesex County,disadvantaged,0.7807607968258845,Economic Status
2006,Montgomery County,disadvantaged,0.6584325403200121,Economic Status
2006,Nelson County,disadvantaged,0.7925743795787038,Economic Status
2006,New Kent County,disadvantaged,0.7340955706925477,Economic Status
2006,Newport News City,disadvantaged,0.6852137009111016,Economic Status
2006,Norfolk City,disadvantaged,0.735907440562566,Economic Status
2006,Northampton County,disadvantaged,0.6948630295504737,Economic Status
2006,Northumberland County,disadvantaged,0.7349074227976795,Economic Status
2006,Norton City,disadvantaged,0.745999892854582,Economic Status
2006,Nottoway County,disadvantaged,0.7903814300670873,Economic Status
2006,Orange County,disadvantaged,0.6729909010477005,Economic Status
2006,Page County,disadvantaged,0.7678454528545939,Economic Status
2006,Patrick County,disadvantaged,0.7876344582923428,Economic Status
2006,Petersburg City,disadvantaged,0.5883043048377019,Economic Status
2006,Pittsylvania County,disadvantaged,0.7435137618802682,Economic Status
2006,Poquoson City,disadvantaged,0.8449823754404687,Economic Status
2006,Portsmouth City,disadvantaged,0.7001844414103741,Economic Status
2006,Powhatan County,disadvantaged,0.7502752276759258,Economic Status
2006,Prince Edward County,disadvantaged,0.6614849330035216,Economic Status
2006,Prince George County,disadvantaged,0.7311754157041165,Economic Status
2006,Prince William County,disadvantaged,0.7660607562527891,Economic Status
2006,Pulaski County,disadvantaged,0.6919783335879846,Economic Status
2006,Radford City,disadvantaged,0.7274726453343245,Economic Status
2006,Rappahannock County,disadvantaged,0.7381058606866275,Economic Status
2006,Richmond City,disadvantaged,0.665946180312368,Economic Status
2006,Richmond County,disadvantaged,0.722856968298958,Economic Status
2006,Roanoke City,disadvantaged,0.6526818727721666,Economic Status
2006,Roanoke County,disadvantaged,0.816116095539267,Economic Status
2006,Rockbridge County,disadvantaged,0.698107202256759,Economic Status
2006,Rockingham County,disadvantaged,0.7882989323933923,Economic Status
2006,Russell County,disadvantaged,0.7405314045857454,Economic Status
2006,Salem City,disadvantaged,0.8442318957024745,Economic Status
2006,Scott County,disadvantaged,0.8561404276585476,Economic Status
2006,Shenandoah County,disadvantaged,0.7812771952392723,Economic Status
2006,Smyth County,disadvantaged,0.7410166262792844,Economic Status
2006,Southampton County,disadvantaged,0.714673686978415,Economic Status
2006,Spotsylvania County,disadvantaged,0.7061252434021368,Economic Status
2006,Stafford County,disadvantaged,0.7154410614102324,Economic Status
2006,Staunton City,disadvantaged,0.752713515701932,Economic Status
2006,Suffolk City,disadvantaged,0.683373471497702,Economic Status
2006,Surry County,disadvantaged,0.7055194192831751,Economic Status
2006,Sussex County,disadvantaged,0.6198060634522927,Economic Status
2006,Tazewell County,disadvantaged,0.7846912394455154,Economic Status
2006,VA Overall,disadvantaged,0.724242633087223,Economic Status
2006,Virginia Beach City,disadvantaged,0.8044591684203979,Economic Status
2006,Warren County,disadvantaged,0.7433820089272635,Economic Status
2006,Washington County,disadvantaged,0.7459298966542313,Economic Status
2006,Waynesboro City,disadvantaged,0.6722145468939735,Economic Status
2006,West Point,disadvantaged,0.8287474530888999,Economic Status
2006,Westmoreland County,disadvantaged,0.6204160947904577,Economic Status
2006,Williamsburg-James City County,disadvantaged,0.6620976442122545,Economic Status
2006,Winchester City,disadvantaged,0.6880245358672418,Economic Status
2006,Wise County,disadvantaged,0.7659090796855083,Economic Status
2006,Wythe County,disadvantaged,0.7040788594854588,Economic Status
2006,York County,disadvantaged,0.7964513236195314,Economic Status
2007,Accomack County,disadvantaged,0.7421984244156096,Economic Status
2007,Albemarle County,disadvantaged,0.6918111535883743,Economic Status
2007,Alexandria City,disadvantaged,0.6382984525389058,Economic Status
2007,Alleghany Highlands,disadvantaged,0.8226219414423603,Economic Status
2007,Amelia County,disadvantaged,0.7491391337516529,Economic Status
2007,Amherst County,disadvantaged,0.7250465609193325,Economic Status
2007,Appomattox County,disadvantaged,0.8353037022222423,Economic Status
2007,Arlington County,disadvantaged,0.6127420753584198,Economic Status
2007,Augusta County,disadvantaged,0.7293838367494843,Economic Status
2007,Bath County,disadvantaged,0.6747575371576947,Economic Status
2007,Bedford County,disadvantaged,0.6977886530071148,Economic Status
2007,Bland County,disadvantaged,0.762474520089337,Economic Status
2007,Botetourt County,disadvantaged,0.8129956474849946,Economic Status
2007,Bristol City,disadvantaged,0.7616913310605863,Economic Status
2007,Brunswick County,disadvantaged,0.6989638421662385,Economic Status
2007,Buchanan County,disadvantaged,0.7529244430283201,Economic Status
2007,Buckingham County,disadvantaged,0.7310703799579175,Economic Status
2007,Buena Vista City,disadvantaged,0.6991334993509853,Economic Status
2007,Campbell County,disadvantaged,0.7478120416854391,Economic Status
2007,Caroline County,disadvantaged,0.6666707584727749,Economic Status
2007,Carroll County,disadvantaged,0.7892800493722393,Economic Status
2007,Charles City County,disadvantaged,0.6864376627877874,Economic Status
2007,Charlotte County,disadvantaged,0.8790478564241189,Economic Status
2007,Charlottesville City,disadvantaged,0.6368641925835886,Economic Status
2007,Chesapeake City,disadvantaged,0.7737596573955391,Economic Status
2007,Chesterfield County,disadvantaged,0.7876094255822164,Economic Status
2007,Clarke County,disadvantaged,0.6887580106499603,Economic Status
2007,Colonial Beach,disadvantaged,0.6687309201758663,Economic Status
2007,Colonial Heights City,disadvantaged,0.7596510233329041,Economic Status
2007,Covington City,disadvantaged,0.6641466533919501,Economic Status
2007,Craig County,disadvantaged,0.7164817860448345,Economic Status
2007,Culpeper County,disadvantaged,0.6840449151466313,Economic Status
2007,Cumberland County,disadvantaged,0.6830362824972044,Economic Status
2007,Danville City,disadvantaged,0.7037942096360214,Economic Status
2007,Dickenson County,disadvantaged,0.7410627231672906,Economic Status
2007,Dinwiddie County,disadvantaged,0.7574001940179567,Economic Status
2007,Essex County,disadvantaged,0.6858593690797292,Economic Status
2007,Fairfax County,disadvantaged,0.6512484459790365,Economic Status
2007,Falls Church City,disadvantaged,0.7914901905642471,Economic Status
2007,Fauquier County,disadvantaged,0.6706590974748955,Economic Status
2007,Floyd County,disadvantaged,0.7559126017154205,Economic Status
2007,Fluvanna County,disadvantaged,0.690045517456426,Economic Status
2007,Franklin City,disadvantaged,0.6767762450452495,Economic Status
2007,Franklin County,disadvantaged,0.8111964400838102,Economic Status
2007,Frederick County,disadvantaged,0.6678998810593731,Economic Status
2007,Fredericksburg City,disadvantaged,0.6646827875278577,Economic Status
2007,Galax City,disadvantaged,0.7304935841675345,Economic Status
2007,Giles County,disadvantaged,0.7031216121926721,Economic Status
2007,Gloucester County,disadvantaged,0.7956554842618176,Economic Status
2007,Goochland County,disadvantaged,0.8309327697574577,Economic Status
2007,Grayson County,disadvantaged,0.6915575305476717,Economic Status
2007,Greene County,disadvantaged,0.6730237003829832,Economic Status
2007,Greensville County,disadvantaged,0.7022641997896364,Economic Status
2007,Halifax County,disadvantaged,0.743280601265883,Economic Status
2007,Hampton City,disadvantaged,0.7174984822869558,Economic Status
2007,Hanover County,disadvantaged,0.7168346622513703,Economic Status
2007,Harrisonburg City,disadvantaged,0.6081283615797405,Economic Status
2007,Henrico County,disadvantaged,0.7621312141674511,Economic Status
2007,Henry County,disadvantaged,0.7509245865379793,Economic Status
2007,Highland County,disadvantaged,0.7912962601502329,Economic Status
2007,Hopewell City,disadvantaged,0.7164689852508858,Economic Status
2007,Isle of Wight County,disadvantaged,0.7043091453889063,Economic Status
2007,King and Queen County,disadvantaged,0.7572234865839466,Economic Status
2007,King George County,disadvantaged,0.6324574581239046,Economic Status
2007,King William County,disadvantaged,0.7337035012151844,Economic Status
2007,Lancaster County,disadvantaged,0.6959200484709144,Economic Status
2007,Lee County,disadvantaged,0.8251950536643726,Economic Status
2007,Lexington City,disadvantaged,0.763090446544572,Economic Status
2007,Loudoun County,disadvantaged,0.6584901566417797,Economic Status
2007,Louisa County,disadvantaged,0.6730868406058642,Economic Status
2007,Lunenburg County,disadvantaged,0.6994247999212926,Economic Status
2007,Lynchburg City,disadvantaged,0.7313545784824234,Economic Status
2007,Madison County,disadvantaged,0.6947720138870864,Economic Status
2007,Manassas City,disadvantaged,0.6301634936251342,Economic Status
2007,Manassas Park City,disadvantaged,0.6916127603233355,Economic Status
2007,Martinsville City,disadvantaged,0.6617546740590875,Economic Status
2007,Mathews County,disadvantaged,0.7088670096020527,Economic Status
2007,Mecklenburg County,disadvantaged,0.8695779676918487,Economic Status
2007,Middlesex County,disadvantaged,0.8007776986961201,Economic Status
2007,Montgomery County,disadvantaged,0.6654245596263074,Economic Status
2007,Nelson County,disadvantaged,0.7733558927120141,Economic Status
2007,New Kent County,disadvantaged,0.7370790456625358,Economic Status
2007,Newport News City,disadvantaged,0.7470251273133345,Economic Status
2007,Norfolk City,disadvantaged,0.7417128168442629,Economic Status
2007,Northampton County,disadvantaged,0.6787237040956741,Economic Status
2007,Northumberland County,disadvantaged,0.6766311790462144,Economic Status
2007,Norton City,disadvantaged,0.7053296369005644,Economic Status
2007,Nottoway County,disadvantaged,0.7663049889615573,Economic Status
2007,Orange County,disadvantaged,0.6498718910744924,Economic Status
2007,Page County,disadvantaged,0.7650456865702752,Economic Status
2007,Patrick County,disadvantaged,0.8048593098157398,Economic Status
2007,Petersburg City,disadvantaged,0.588753469010653,Economic Status
2007,Pittsylvania County,disadvantaged,0.7480557752373521,Economic Status
2007,Poquoson City,disadvantaged,0.8374230826622286,Economic Status
2007,Portsmouth City,disadvantaged,0.7335069207912909,Economic Status
2007,Powhatan County,disadvantaged,0.8014399285947695,Economic Status
2007,Prince Edward County,disadvantaged,0.697811828424683,Economic Status
2007,Prince George County,disadvantaged,0.759191627227763,Economic Status
2007,Prince William County,disadvantaged,0.6834726544571996,Economic Status
2007,Pulaski County,disadvantaged,0.6434650565298509,Economic Status
2007,Radford City,disadvantaged,0.6835616876300753,Economic Status
2007,Rappahannock County,disadvantaged,0.7167127798097431,Economic Status
2007,Richmond City,disadvantaged,0.6837610782018795,Economic Status
2007,Richmond County,disadvantaged,0.7463924755404332,Economic Status
2007,Roanoke City,disadvantaged,0.6473377137144063,Economic Status
2007,Roanoke County,disadvantaged,0.7561835784286556,Economic Status
2007,Rockbridge County,disadvantaged,0.6264600638020036,Economic Status
2007,Rockingham County,disadvantaged,0.7605924903974147,Economic Status
2007,Russell County,disadvantaged,0.7729831915976061,Economic Status
2007,Salem City,disadvantaged,0.831055506775708,Economic Status
2007,Scott County,disadvantaged,0.8436487473163061,Economic Status
2007,Shenandoah County,disadvantaged,0.7129695178600679,Economic Status
2007,Smyth County,disadvantaged,0.744971360597584,Economic Status
2007,Southampton County,disadvantaged,0.6653184421855007,Economic Status
2007,Spotsylvania County,disadvantaged,0.6803199813145686,Economic Status
2007,Stafford County,disadvantaged,0.6808464246186223,Economic Status
2007,Staunton City,disadvantaged,0.786361038382686,Economic Status
2007,Suffolk City,disadvantaged,0.7244695818001046,Economic Status
2007,Surry County,disadvantaged,0.779549326032603,Economic Status
2007,Sussex County,disadvantaged,0.616106077623579,Economic Status
2007,Tazewell County,disadvantaged,0.767486663611204,Economic Status
2007,VA Overall,disadvantaged,0.7100290302298106,Economic Status
2007,Virginia Beach City,disadvantaged,0.7920088835878144,Economic Status
2007,Warren County,disadvantaged,0.6840748145487308,Economic Status
2007,Washington County,disadvantaged,0.7757270475269061,Economic Status
2007,Waynesboro City,disadvantaged,0.7135848844675092,Economic Status
2007,West Point,disadvantaged,0.7798738381083046,Economic Status
2007,Westmoreland County,disadvantaged,0.67030978589497,Economic Status
2007,Williamsburg-James City County,disadvantaged,0.6821128902130247,Economic Status
2007,Winchester City,disadvantaged,0.6038533416059567,Economic Status
2007,Wise County,disadvantaged,0.7917668048510962,Economic Status
2007,Wythe County,disadvantaged,0.6740250447762015,Economic Status
2007,York County,disadvantaged,0.773220033162831,Economic Status
2008,Accomack County,disadvantaged,0.7692618001166904,Economic Status
2008,Albemarle County,disadvantaged,0.7371328234881671,Economic Status
2008,Alexandria City,disadvantaged,0.727689000846482,Economic Status
2008,Alleghany Highlands,disadvantaged,0.846873218813982,Economic Status
2008,Amelia County,disadvantaged,0.7387927880994909,Economic Status
2008,Amherst County,disadvantaged,0.744479013781873,Economic Status
2008,Appomattox County,disadvantaged,0.8451685853096897,Economic Status
2008,Arlington County,disadvantaged,0.7171972802522414,Economic Status
2008,Augusta County,disadvantaged,0.7849872120614569,Economic Status
2008,Bath County,disadvantaged,0.7781802584001545,Economic Status
2008,Bedford County,disadvantaged,0.7350322572600523,Economic Status
2008,Bland County,disadvantaged,0.7616642461601041,Economic Status
2008,Botetourt County,disadvantaged,0.828367881298215,Economic Status
2008,Bristol City,disadvantaged,0.8260027459679748,Economic Status
2008,Brunswick County,disadvantaged,0.704522381329762,Economic Status
2008,Buchanan County,disadvantaged,0.8262750781856433,Economic Status
2008,Buckingham County,disadvantaged,0.7937352130602653,Economic Status
2008,Buena Vista City,disadvantaged,0.7427974801371765,Economic Status
2008,Campbell County,disadvantaged,0.7619179529966569,Economic Status
2008,Caroline County,disadvantaged,0.7395443746535922,Economic Status
2008,Carroll County,disadvantaged,0.8034863073266654,Economic Status
2008,Charles City County,disadvantaged,0.6598861944189902,Economic Status
2008,Charlotte County,disadvantaged,0.8974781304540584,Economic Status
2008,Charlottesville City,disadvantaged,0.7042285453287713,Economic Status
2008,Chesapeake City,disadvantaged,0.8116894973245069,Economic Status
2008,Chesterfield County,disadvantaged,0.7932857296335064,Economic Status
2008,Clarke County,disadvantaged,0.7139455813394304,Economic Status
